doc_index,doc_id,section_title,section_title_raw,section_char_len,PRM_min,PRM_max,PRM_mean
169,542,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,88,0.77734375,0.77734375,0.77734375
169,542,TASKS AND SKETCHES,A TASKS AND SKETCHES,931,0.396484375,0.98046875,0.748046875
170,543,ABSTRACT,ABSTRACT,1660,0.99609375,1.0,0.9990234375
170,543,INTRODUCTION,1 INTRODUCTION,5687,0.91015625,0.99609375,0.9695490056818182
170,543,RELATED WORK,2 RELATED WORK,2125,0.88671875,0.99609375,0.9605654761904762
170,543,MATRIX LIBRARY IMPLEMENTATION,3 MATRIX LIBRARY IMPLEMENTATION,5160,0.80859375,0.99609375,0.9546210106382979
170,543,DEEP LEARNING LIBRARY IMPLEMENTATION,4 DEEP LEARNING LIBRARY IMPLEMENTATION,1673,0.90234375,0.98828125,0.9614955357142857
170,543,EXPERIMENTS,5 EXPERIMENTS,6950,0.6640625,0.99609375,0.938720703125
170,543,CONCLUSION,6 CONCLUSION,1108,0.87890625,0.984375,0.93984375
171,544,ABSTRACT,ABSTRACT,1057,0.99609375,1.0,0.9991319444444444
171,544,INTRODUCTION,1 INTRODUCTION,2645,0.90234375,0.99609375,0.9694602272727273
171,544,A 3D RIGID BODY ENGINE,2 A 3D RIGID BODY ENGINE,5593,0.8828125,0.9921875,0.9650135869565217
171,544,POLICY SEARCH,3 POLICY SEARCH,14103,0.8125,0.9921875,0.9517677436440678
171,544,DISCUSSION,4 DISCUSSION,5576,0.89453125,0.984375,0.9581925675675675
171,544,CONCLUSION,5 CONCLUSION,1187,0.95703125,0.98828125,0.9769965277777778
171,544,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,347,0.796875,0.98046875,0.90625
172,545,ABSTRACT,ABSTRACT,1459,0.99609375,1.0,0.9991319444444444
172,545,INTRODUCTION,1 INTRODUCTION,2422,0.91796875,0.9921875,0.975830078125
172,545,COMPOSITIONAL KERNEL MACHINES,2 COMPOSITIONAL KERNEL MACHINES,14491,0.66796875,0.99609375,0.9535732581967213
172,545,EXPERIMENTS,3 EXPERIMENTS,8743,0.765625,0.99609375,0.9319754464285714
172,545,CONCLUSION,4 CONCLUSION,1322,0.8984375,0.98046875,0.9475446428571429
172,545,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,500,0.9453125,0.99609375,0.9739583333333334
173,546,ABSTRACT,ABSTRACT,3591,0.96875,1.0,0.9974459134615384
173,546,INTRODUCTION,INTRODUCTION,5787,0.890625,1.0,0.9829445422535211
173,546,DISCUSSION OF THE ARCHITECTURE,DISCUSSION OF THE ARCHITECTURE,6956,0.54296875,0.99609375,0.9353693181818182
173,546,RELATED WORK,RELATED WORK,5299,0.86328125,0.98828125,0.9512746710526315
173,546,EXPERIMENTAL EVALUATION,EXPERIMENTAL EVALUATION,12526,0.474609375,0.99609375,0.9296099950396826
173,546,CONCLUSIONS,CONCLUSIONS,1767,0.89453125,0.9921875,0.9488932291666666
173,546,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,349,0.451171875,0.94921875,0.76123046875
173,546,APPENDIX,APPENDIX,1621,0.3984375,0.9921875,0.85234375
174,548,ABSTRACT,ABSTRACT,590,0.98828125,1.0,0.9953125
174,548,SADDLE POINT PROBLEM,1 SADDLE POINT PROBLEM,4336,0.87109375,1.0,0.9705528846153846
174,548,CHARGED POINT NORMALIZATION,2 CHARGED POINT NORMALIZATION,2701,0.85546875,0.99609375,0.9505974264705882
174,548,EXPERIMENTS,3 EXPERIMENTS,6529,0.53515625,0.99609375,0.92578125
174,548,I->H,60 I->H,76,0.1845703125,0.96875,0.81962890625
174,548,H->O,60 H->O,119,0.24609375,0.953125,0.7803819444444444
174,548,I->H,80 I->H,56,0.2373046875,0.93359375,0.7727399553571429
174,548,H->O,8 H->O,178,0.73828125,0.73828125,0.73828125
174,548,NORMALIZATION BEHAVIOR,4 NORMALIZATION BEHAVIOR,4933,0.890625,0.99609375,0.9641426282051282
174,548,NOTES ON HYPER-PARAMETERS,5 NOTES ON HYPER-PARAMETERS,660,0.890625,0.98046875,0.91796875
174,548,WEAKNESSES,6 WEAKNESSES,691,0.6015625,0.96875,0.84296875
174,548,CONCLUSION,7 CONCLUSION,665,0.9609375,0.98828125,0.9765625
175,549,ABSTRACT,ABSTRACT,528,0.99609375,1.0,0.9973958333333334
175,549,INTRODUCTION,1 INTRODUCTION,4125,0.765625,0.98828125,0.9361049107142857
175,549,ENERGY-BASED SPHERICAL SPARSE CODING,2 ENERGY-BASED SPHERICAL SPARSE CODING,9788,0.625,0.9921875,0.9355208333333334
175,549,LEARNING,3 LEARNING,5522,0.326171875,0.98828125,0.8918987771739131
175,549,EXPERIMENTS,4 EXPERIMENTS,5288,0.82421875,0.99609375,0.9352964743589743
175,549,CONCLUSION,5 CONCLUSION,599,0.94140625,0.98828125,0.96875
175,549,APPENDIX A,APPENDIX A,1120,0.26953125,0.9375,0.5837053571428571
175,549,APPENDIX B,APPENDIX B,1831,0.279296875,0.9921875,0.8077445652173914
176,550,ABSTRACT,ABSTRACT,566,0.99609375,1.0,0.9970703125
176,550,INTRODUCTION,1 INTRODUCTION,4663,0.9140625,0.99609375,0.9691162109375
176,550,DENOISING AUTO-ENCODERS,2 DENOISING AUTO-ENCODERS,5432,0.8359375,0.99609375,0.951171875
176,550,EXPERIMENTS,3 EXPERIMENTS,4340,0.8984375,0.9921875,0.962646484375
176,550,CONCLUSIONS,4 CONCLUSIONS,951,0.6875,0.9453125,0.873046875
177,551,ABSTRACT,ABSTRACT,807,0.99609375,1.0,0.998046875
177,551,INTRODUCTION,1 INTRODUCTION,2373,0.90625,0.99609375,0.9806857638888888
177,551,COMBINING ALGORITHMS AND MACHINE LEARNING,2 COMBINING ALGORITHMS AND MACHINE LEARNING,1955,0.91796875,0.99609375,0.9716796875
177,551,RELATED WORK,3 RELATED WORK,2633,0.83984375,0.98046875,0.9588815789473685
177,551,PRELIMINARIES: HISTOGRAM FILTERS AND OTHER BAYES FILTERS,4 PRELIMINARIES: HISTOGRAM FILTERS AND OTHER BAYES FILTERS,2304,0.76953125,0.9921875,0.9538143382352942
177,551,END-TO-END LEARNABLE HISTOGRAM FILTERS,5 END-TO-END LEARNABLE HISTOGRAM FILTERS,9087,0.75,0.99609375,0.943063446969697
177,551,EXPERIMENTS,6 EXPERIMENTS,6563,0.5234375,0.99609375,0.9038783482142857
177,551,CONCLUSION,7 CONCLUSION,878,0.9296875,0.99609375,0.9659598214285714
177,551,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,146,0.8828125,0.8828125,0.8828125
177,551,ADDITIONAL EXPERIMENT DETAILS,A ADDITIONAL EXPERIMENT DETAILS,3704,0.84375,0.99609375,0.9659926470588235
178,552,ABSTRACT,ABSTRACT,1072,0.99609375,1.0,0.998046875
178,552,INTRODUCTION,1 INTRODUCTION,3998,0.76953125,0.99609375,0.9396033653846154
178,552,DOUBLY ORTHOGONAL RNN ARCHITECTURE,2 DOUBLY ORTHOGONAL RNN ARCHITECTURE,3406,0.89453125,1.0,0.97921875
178,552,ROTATION PLANE DOUBLY ORTHOGONAL RNN,3 ROTATION PLANE DOUBLY ORTHOGONAL RNN,5585,0.92578125,1.0,0.9751838235294118
178,552,BACKGROUND: ALTERNATIVE ORTHOGONAL MATRIX REPRESENTATIONS AND OPTIMIZATION,4 BACKGROUND: ALTERNATIVE ORTHOGONAL MATRIX REPRESENTATIONS AND OPTIMIZATION,1719,0.5,0.98828125,0.9065504807692307
178,552,EXPERIMENTS,5 EXPERIMENTS,4105,0.78515625,0.98046875,0.9079026442307693
178,552,DISCUSSION,6 DISCUSSION,1905,0.76171875,0.9921875,0.924609375
178,552,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,264,0.80078125,0.98828125,0.9231770833333334
179,553,ABSTRACT,ABSTRACT,4186,0.9921875,1.0,0.9988606770833334
179,553,INTRODUCTION,1 INTRODUCTION,5666,0.91015625,0.99609375,0.9737548828125
179,553,BACKGROUND AND RELATED WORK,2 BACKGROUND AND RELATED WORK,4465,0.67578125,0.98828125,0.95234375
179,553,PROPOSED METHODOLOGY,3 PROPOSED METHODOLOGY,9190,0.671875,0.99609375,0.9604048295454546
179,553,EXPERIMENTAL RESULTS,4 EXPERIMENTAL RESULTS,7086,0.53515625,0.984375,0.8896484375
179,553,DISCUSSION,5 DISCUSSION,5964,0.8671875,0.9921875,0.9582248263888888
179,553,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,333,0.83984375,0.96484375,0.90234375
180,555,ABSTRACT,ABSTRACT,857,0.99609375,1.0,0.9986979166666666
180,555,INTRODUCTION,1 INTRODUCTION,4175,0.93359375,0.9921875,0.9815848214285714
180,555,RELATED WORK,2 RELATED WORK,4012,0.94921875,0.99609375,0.9799679487179487
180,555,PROBLEM DEFINITION,3 PROBLEM DEFINITION,2360,0.953125,0.99609375,0.9847005208333334
180,555,GENERATING MULTIPLE DNN ARCHITECTURES,4 GENERATING MULTIPLE DNN ARCHITECTURES,4580,0.8046875,0.99609375,0.970407196969697
180,555,META-LEARNING FOR ARCHITECTURE RANKING,5 META-LEARNING FOR ARCHITECTURE RANKING,3904,0.93359375,0.99609375,0.9848889802631579
180,555,EXPERIMENTS AND ANALYSIS,6 EXPERIMENTS AND ANALYSIS,11312,0.59765625,0.99609375,0.9590752180232558
180,555,CONCLUSIONS AND FUTURE WORK,7 CONCLUSIONS AND FUTURE WORK,2430,0.8984375,0.99609375,0.9735243055555556
180,555,THE META-FEATURES USED BY OUR APPROACH,A THE META-FEATURES USED BY OUR APPROACH,283,0.921875,0.9921875,0.9479166666666666
180,555,ANALYSIS OF THE PERFORMANCE PARALLEL LAYERS,C ANALYSIS OF THE PERFORMANCE PARALLEL LAYERS,1643,0.70703125,0.9921875,0.89404296875
181,558,ABSTRACT,ABSTRACT,41342,0.193359375,1.0,0.6837359078322784
182,559,ABSTRACT,ABSTRACT,1020,0.9921875,1.0,0.998046875
182,559,INTRODUCTION,1 INTRODUCTION,3478,0.75,0.9921875,0.9626358695652174
182,559,RELATED WORK,2 RELATED WORK,5046,0.765625,0.99609375,0.9671223958333334
182,559,PROTOTYPICAL NETWORKS,3 PROTOTYPICAL NETWORKS,5078,0.53515625,0.99609375,0.9360894097222222
182,559,EXPERIMENTS,4 EXPERIMENTS,5482,0.82421875,0.9921875,0.94365234375
182,559,CONCLUSION,5 CONCLUSION,996,0.6953125,0.99609375,0.93994140625
182,559,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,323,0.91796875,0.9765625,0.947265625
183,560,ABSTRACT,ABSTRACT,1021,0.99609375,1.0,0.9986979166666666
183,560,INTRODUCTION,1 INTRODUCTION,6145,0.68359375,0.99609375,0.95
183,560,OUR APPROACH,2 OUR APPROACH,1005,0.75,0.98046875,0.89921875
183,560,= USVT . (8),W = USVT . (8),1138,0.90625,0.99609375,0.96484375
183,560,= GMT −MGT,A = GMT −MGT,2741,0.337890625,0.99609375,0.9240337171052632
183,560,EXPERIMENTS,3 EXPERIMENTS,17551,0.80078125,0.99609375,0.9342029816513762
183,560,CONCLUSIONS,4 CONCLUSIONS,773,0.91015625,0.98046875,0.9453125
183,560,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,123,0.9296875,0.9296875,0.9296875
183,560,APPENDIX,5 APPENDIX,2575,0.640625,0.9765625,0.875
184,561,ABSTRACT,ABSTRACT,1339,0.99609375,1.0,0.9995659722222222
184,561,INTRODUCTION,1 INTRODUCTION,5840,0.80078125,0.99609375,0.9643297697368421
184,561,THE PROPOSED METHOD,2 THE PROPOSED METHOD,5794,0.86328125,0.99609375,0.970703125
184,561,EXPERIMENTS AND ANALYSIS,3 EXPERIMENTS AND ANALYSIS,4474,0.828125,0.98828125,0.9412802419354839
184,561,CONCLUSION,4 CONCLUSION,679,0.91015625,0.99609375,0.955078125
184,561,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,129,0.75390625,0.75390625,0.75390625
185,562,ABSTRACT,ABSTRACT,1002,0.99609375,1.0,0.9988839285714286
185,562,INTRODUCTION,1 INTRODUCTION,3228,0.62890625,0.99609375,0.9546274038461539
185,562,BACKGROUND,2 BACKGROUND,3648,0.8984375,0.99609375,0.9674944196428571
185,562,PARALLELIZING GENERATIVE ADVERSARIAL NETWORKS,3 PARALLELIZING GENERATIVE ADVERSARIAL NETWORKS,4786,0.80078125,0.99609375,0.974853515625
185,562,EXPERIMENTS,4 EXPERIMENTS,10126,0.828125,0.99609375,0.9578212780898876
185,562,DISCUSSION,5 DISCUSSION,1309,0.9140625,0.99609375,0.9671875
185,562,SUPPLEMENTARY MATERIAL FOR GENERATIVE ADVERSARIAL PARALLELIZATION,A SUPPLEMENTARY MATERIAL FOR GENERATIVE ADVERSARIAL PARALLELIZATION,4043,0.56640625,0.9921875,0.930908203125
186,563,ABSTRACT,ABSTRACT,598,0.9921875,1.0,0.9973958333333334
186,563,INTRODUCTION,1 INTRODUCTION,1990,0.96484375,1.0,0.9854910714285714
186,563,RELATED WORK,2 RELATED WORK,3011,0.8359375,0.99609375,0.9610635080645161
186,563,METHOD,3 METHOD,8624,0.70703125,0.99609375,0.9408025568181818
186,563,ALGORITHMS FOR SPECIFIC CASES,4 ALGORITHMS FOR SPECIFIC CASES,1639,0.68359375,0.98828125,0.9262152777777778
186,563,EXPERIMENTS,5 EXPERIMENTS,3152,0.83984375,0.99609375,0.9501302083333333
186,563,CONCLUSIONS AND FUTURE WORK,6 CONCLUSIONS AND FUTURE WORK,2390,0.80859375,0.99609375,0.9475446428571429
186,563,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,194,0.94921875,0.96875,0.958984375
186,563,CIFAR-10 DATASET,A CIFAR-10 DATASET,662,0.70703125,0.984375,0.9088541666666666
186,563,CELEB A DATASET,B CELEB A DATASET,541,0.8515625,0.99609375,0.94375
186,563,PROOF OF PROPOSITIONS IN SECTION 3,C PROOF OF PROPOSITIONS IN SECTION 3,634,0.478515625,0.984375,0.788818359375
186,563,EXPLANATION OF HEURISTICS USING RADEMACHER COMPLEXITY,D EXPLANATION OF HEURISTICS USING RADEMACHER COMPLEXITY,2769,0.75,0.99609375,0.9493272569444444
186,563,SUMMARY OF DENSITY RATIO ESTIMATION RESEARCH,E SUMMARY OF DENSITY RATIO ESTIMATION RESEARCH,11383,0.6484375,0.99609375,0.9377422480620154
187,567,ABSTRACT,ABSTRACT,1167,0.99609375,1.0,0.9988839285714286
187,567,INTRODUCTION,1 INTRODUCTION,3681,0.79296875,0.9921875,0.9614955357142857
187,567,METHOD: DEPENDENT NEIGHBORHOODS OF VIEWS,2 METHOD: DEPENDENT NEIGHBORHOODS OF VIEWS,12162,0.78515625,0.99609375,0.9511114690721649
187,567,PROPERTIES OF THE METHOD AND EXTENSIONS,3 PROPERTIES OF THE METHOD AND EXTENSIONS,2618,0.65234375,0.98828125,0.9395461309523809
187,567,RELATED WORK,4 RELATED WORK,3427,0.81640625,0.99609375,0.9420855978260869
187,567,EXPERIMENTS,5 EXPERIMENTS,7385,0.72265625,0.99609375,0.9526839717741935
187,567,CONCLUSIONS,6 CONCLUSIONS,292,0.96484375,0.97265625,0.96875
188,568,ABSTRACT,ABSTRACT,1333,0.9921875,1.0,0.9994419642857143
188,568,INTRODUCTION,1 INTRODUCTION,3306,0.828125,0.99609375,0.9709051724137931
188,568,RELATED WORK,2 RELATED WORK,3881,0.90625,0.99609375,0.9720052083333334
188,568,CHARACTER-AWARE ATTENTION RESIDUAL NETWORK,3 CHARACTER-AWARE ATTENTION RESIDUAL NETWORK,6176,0.8984375,0.99609375,0.9758731617647058
188,568,EXPERIMENT,4 EXPERIMENT,4185,0.85546875,0.99609375,0.9655807783018868
188,568,CONCLUSION,5 CONCLUSION,614,0.94921875,0.9921875,0.9765625
189,569,ABSTRACT,ABSTRACT,1103,0.98828125,1.0,0.9972098214285714
189,569,INTRODUCTION,1 INTRODUCTION,5776,0.80859375,0.9921875,0.9616996951219512
189,569,ATTENTIVE RECURRENT COMPARATORS,2 ATTENTIVE RECURRENT COMPARATORS,5242,0.69921875,0.99609375,0.9671519886363636
189,569,PRACTICAL EXPERIMENTS AND ANALYSIS,3 PRACTICAL EXPERIMENTS AND ANALYSIS,4492,0.859375,0.99609375,0.9559755067567568
189,569,SIMILARITY LEARNING,4 SIMILARITY LEARNING,2207,0.79296875,0.99609375,0.9405381944444444
189,569,OMNIGLOT ONE SHOT CLASSIFICATION,5 OMNIGLOT ONE SHOT CLASSIFICATION,7129,0.81640625,0.99609375,0.9519314236111112
189,569,RELATED WORK,6 RELATED WORK,3222,0.90234375,0.99609375,0.9674944196428571
189,569,CONCLUSION AND FUTURE WORK,7 CONCLUSION AND FUTURE WORK,1247,0.890625,0.98828125,0.9644097222222222
189,569,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,491,0.94140625,0.99609375,0.96875
190,570,ABSTRACT,ABSTRACT,2139,0.98828125,1.0,0.997802734375
190,570,INTRODUCTION,1 INTRODUCTION,7484,0.765625,0.9921875,0.9498980978260869
190,570,RELATED WORK,2 RELATED WORK,2169,0.79296875,0.99609375,0.9423076923076923
190,570,PRELIMINARY,3 PRELIMINARY,2113,0.5390625,0.99609375,0.92626953125
190,570,METHOD,4 METHOD,10741,0.7578125,0.99609375,0.9510668682795699
190,570,EVALUATION,5 EVALUATION,7932,0.5546875,0.98828125,0.9283482142857142
190,570,CONCLUSION,6 CONCLUSION,816,0.8125,0.9921875,0.9407552083333334
191,571,ABSTRACT,ABSTRACT,673,0.99609375,1.0,0.9990234375
191,571,INTRODUCTION,1 INTRODUCTION,3013,0.93359375,0.99609375,0.9765625
191,571,BOOSTING GENERATIVE MODELS,2 BOOSTING GENERATIVE MODELS,9072,0.765625,0.99609375,0.9600949754901961
191,571,EMPIRICAL EVALUATION,3 EMPIRICAL EVALUATION,8192,0.7265625,0.99609375,0.9543229166666667
191,571,DISCUSSION AND RELATED WORK,4 DISCUSSION AND RELATED WORK,4112,0.69140625,0.9921875,0.95140625
191,571,CONCLUSION,5 CONCLUSION,1208,0.73046875,0.98828125,0.9384765625
191,571,APPENDICES,A APPENDICES,2991,0.30078125,0.99609375,0.8882004310344828
192,572,ABSTRACT,ABSTRACT,1269,0.99609375,1.0,0.99951171875
192,572,INTRODUCTION,1 INTRODUCTION,3921,0.890625,1.0,0.9713541666666666
192,572,RELATED WORK AND BACKGROUND,2 RELATED WORK AND BACKGROUND,5680,0.5390625,0.9921875,0.9382990056818182
192,572,PROBLEM DEFINITION,3 PROBLEM DEFINITION,5116,0.474609375,0.99609375,0.9478236607142857
192,572,ATTACK METHODOLOGY,4 ATTACK METHODOLOGY,7689,0.68359375,0.9921875,0.9467941810344828
192,572,EVALUATION,5 EVALUATION,10741,0.65234375,0.9921875,0.9250096450617284
192,572,CONCLUSION,6 CONCLUSION,803,0.96875,0.9921875,0.9811197916666666
192,572,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,304,0.546875,0.99609375,0.8203125
192,572,APPENDIX,A APPENDIX,1546,0.7265625,0.97265625,0.9026988636363636
193,573,ABSTRACT,ABSTRACT,720,0.99609375,1.0,0.9984375
193,573,INTRODUCTION,1 INTRODUCTION,3808,0.9140625,0.99609375,0.9818548387096774
193,573,RELATED WORK,2 RELATED WORK,4324,0.859375,0.9921875,0.9545110887096774
193,573,PROBLEM DEFINITION AND MODEL DESCRIPTION,3 PROBLEM DEFINITION AND MODEL DESCRIPTION,11762,0.60546875,0.99609375,0.9319556451612904
193,573,EXPERIMENTS,4 EXPERIMENTS,9366,0.70703125,0.99609375,0.926948051948052
193,573,CONCLUSION,5 CONCLUSION,730,0.95703125,0.99609375,0.984375
194,575,ABSTRACT,ABSTRACT,1476,0.9921875,1.0,0.9984375
194,575,INTRODUCTION,1 INTRODUCTION,2627,0.89453125,0.99609375,0.9623766447368421
194,575,FOUNDATION: CANONICAL CORRELATION ANALYSIS AND DEEP CCA,2 FOUNDATION: CANONICAL CORRELATION ANALYSIS AND DEEP CCA,2852,0.75,0.99609375,0.94384765625
194,575,DIFFERENTIABLE IMPLEMENTATION OF CCA,3 DIFFERENTIABLE IMPLEMENTATION OF CCA,5887,0.5703125,0.9921875,0.8928571428571429
194,575,EXPERIMENTS,4 EXPERIMENTS,10021,0.7421875,0.9921875,0.9412962147887324
194,575,CONCLUSION,5 CONCLUSION,1302,0.87109375,0.98828125,0.9391741071428571
194,575,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,2736,0.5390625,0.9921875,0.9177389705882353
195,577,ABSTRACT,ABSTRACT,813,1.0,1.0,1.0
195,577,INTRODUCTION,1 INTRODUCTION,1937,0.91796875,0.99609375,0.9762834821428571
195,577,INFORMATION THEORY,2 INFORMATION THEORY,3277,0.9296875,0.99609375,0.9756510416666667
195,577,LINEAR CLASSIFIER PROBES,3 LINEAR CLASSIFIER PROBES,13657,0.87109375,0.99609375,0.9701306573275862
195,577,DISCUSSION AND FUTURE WORK,4 DISCUSSION AND FUTURE WORK,954,0.8828125,0.98828125,0.9496527777777778
195,577,CONCLUSION,5 CONCLUSION,636,0.93359375,0.98828125,0.9697265625
195,577,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,243,0.88671875,0.98046875,0.93359375
195,577,APPENDIX,A APPENDIX,4073,0.80859375,0.99609375,0.9606291118421053
196,578,ABSTRACT,ABSTRACT,847,0.9921875,1.0,0.9977678571428571
196,578,INTRODUCTION,1 INTRODUCTION,3729,0.8515625,0.99609375,0.96546875
196,578,RELATED WORKS,2 RELATED WORKS,2469,0.86328125,0.98828125,0.9453125
196,578,"INVARIANCE, EQUIVARIANCE, AND EQUIVALENCE","3 INVARIANCE, EQUIVARIANCE, AND EQUIVALENCE",4135,0.8671875,0.99609375,0.9487723214285714
196,578,IMPROVING EQUIVARIANCE,4 IMPROVING EQUIVARIANCE,1523,0.484375,0.984375,0.8525390625
196,578,EXPERIMENTAL SETUP,5 EXPERIMENTAL SETUP,4968,0.65625,0.9921875,0.9356282552083334
196,578,RESULTS,6 RESULTS,4477,0.671875,0.98828125,0.8919270833333334
196,578,CONCLUSION,7 CONCLUSION,1103,0.8125,0.9921875,0.948828125
196,578,TRANSFORM DETAILS,A TRANSFORM DETAILS,7167,0.71875,0.9921875,0.9498697916666666
196,578,ADDITIONAL RESULTS,B ADDITIONAL RESULTS,5650,0.578125,0.9921875,0.9082919034090909
197,579,ABSTRACT,ABSTRACT,1180,0.95703125,1.0,0.9938616071428571
197,579,INTRODUCTION,1 INTRODUCTION,6249,0.8359375,0.99609375,0.9755859375
197,579,RELATED WORK,2 RELATED WORK,4042,0.796875,0.99609375,0.9607676630434783
197,579,PROBLEM FORMULATION,3 PROBLEM FORMULATION,2132,0.87109375,1.0,0.96015625
197,579,HYBRID NEURAL NETWORKS FOR TREND LEARNING AND FORECASTING,4 HYBRID NEURAL NETWORKS FOR TREND LEARNING AND FORECASTING,5079,0.54296875,0.99609375,0.9539425872093024
197,579,EXPERIMENTAL ANALYSIS,5 EXPERIMENTAL ANALYSIS,8614,0.478515625,1.0,0.9552069024725275
197,579,CONCLUSION,6 CONCLUSION,525,0.98046875,0.9921875,0.9856770833333334
197,579,APPENDIX,7 APPENDIX,2909,0.6796875,0.9921875,0.93546875
197,579,DISCUSSION,8 DISCUSSION,744,0.84375,0.9921875,0.9482421875
198,581,ABSTRACT,ABSTRACT,1001,0.99609375,1.0,0.998046875
198,581,INTRODUCTION,1 INTRODUCTION,2893,0.71484375,0.984375,0.9248046875
198,581,BACKGROUND,2 BACKGROUND,5560,0.609375,0.99609375,0.9308182565789473
198,581,METHOD,3 METHOD,6690,0.74609375,0.99609375,0.9506316489361702
198,581,EXPERIMENTS AND RESULTS,4 EXPERIMENTS AND RESULTS,6334,0.64453125,1.0,0.9253305288461539
198,581,CONCLUSIONS AND FUTURE WORK,5 CONCLUSIONS AND FUTURE WORK,1704,0.8671875,0.9921875,0.953125
198,581,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,307,0.9140625,0.93359375,0.923828125
198,581,SIGMA LOGNORMAL MODEL,A SIGMA LOGNORMAL MODEL,2457,0.48828125,0.9609375,0.79765625
198,581,RECONSTRUCTING ΣΛ PARAMETERS FROM AN ONLINE DATASET,B RECONSTRUCTING ΣΛ PARAMETERS FROM AN ONLINE DATASET,7667,0.703125,0.99609375,0.9399102393617021
198,581,RMDN MODEL DETAILS,C RMDN MODEL DETAILS,9092,0.62890625,0.9921875,0.9363839285714286
199,582,ABSTRACT,ABSTRACT,690,0.99609375,1.0,0.9986979166666666
199,582,INTRODUCTION,1 INTRODUCTION,7934,0.796875,0.9921875,0.9569463315217391
199,582,RELATED WORK,2 RELATED WORK,3031,0.890625,0.9921875,0.9551930147058824
199,582,CONTENT2VEC MODEL,3 CONTENT2VEC MODEL,3683,0.58203125,0.99609375,0.9366122159090909
199,582,CONTENT2VEC MODULES,4 CONTENT2VEC MODULES,8493,0.67578125,0.99609375,0.9411808894230769
199,582,EXPERIMENTAL RESULTS,5 EXPERIMENTAL RESULTS,5354,0.64453125,0.99609375,0.9265324519230769
199,582,CONCLUSIONS,6 CONCLUSIONS,975,0.90625,0.9921875,0.9602864583333334
200,583,ABSTRACT,ABSTRACT,1211,0.99609375,1.0,0.9991319444444444
200,583,INTRODUCTION,1 INTRODUCTION,7187,0.69921875,0.99609375,0.9623724489795918
200,583,"MACHINE LEARNING AND NOVELTY GENERATION: THE INNOVATION ENGINE, “ZERO-SHOT” LEARNING, AND DISCOVERING NEW TYPES","2 MACHINE LEARNING AND NOVELTY GENERATION: THE INNOVATION ENGINE, “ZERO-SHOT” LEARNING, AND DISCOVERING NEW TYPES",3114,0.84765625,0.98828125,0.9421875
200,583,PROBABILISTIC VS. CONSTRUCTIVE GENERATIVE MODELS,3 PROBABILISTIC VS. CONSTRUCTIVE GENERATIVE MODELS,5489,0.7578125,0.9921875,0.9345128676470589
200,583,EVALUATION OF GENERATIVE MODELS,4 EVALUATION OF GENERATIVE MODELS,9194,0.466796875,0.98828125,0.9152910786290323
200,583,EXPERIMENTS,5 EXPERIMENTS,8192,0.75,0.99609375,0.9413411458333333
200,583,DISCUSSION AND PERSPECTIVES,6 DISCUSSION AND PERSPECTIVES,1191,0.921875,0.9921875,0.970703125
200,583,ACKNOWLEDGMENTS,7 ACKNOWLEDGMENTS,79,0.74609375,0.74609375,0.74609375
201,584,ABSTRACT,ABSTRACT,1938,0.99609375,1.0,0.9990234375
201,584,INTRODUCTION,1 INTRODUCTION,2072,0.9296875,0.9921875,0.96484375
201,584,THE JOINT MANY-TASK MODEL,2 THE JOINT MANY-TASK MODEL,8490,0.6484375,0.99609375,0.9498414855072463
201,584,TRAINING THE JMT MODEL,3 TRAINING THE JMT MODEL,3866,0.84765625,0.99609375,0.9470108695652174
201,584,RELATED WORK,4 RELATED WORK,2113,0.84375,0.98828125,0.9627604166666667
201,584,EXPERIMENTAL SETTINGS,5 EXPERIMENTAL SETTINGS,5493,0.7890625,0.99609375,0.9565172697368421
201,584,RESULTS AND DISCUSSION,6 RESULTS AND DISCUSSION,9831,0.462890625,0.99609375,0.9372624577702703
201,584,CONCLUSION,7 CONCLUSION,538,0.94140625,0.984375,0.9609375
201,584,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,90,0.93359375,0.93359375,0.93359375
201,584,DETAILS OF CHARACTER N -GRAM EMBEDDINGS,A DETAILS OF CHARACTER N -GRAM EMBEDDINGS,2536,0.79296875,0.99609375,0.9490131578947368
201,584,ANALYSIS ON DEPENDENCY PARSING,B ANALYSIS ON DEPENDENCY PARSING,1970,0.6953125,0.96484375,0.86328125
