doc_index,doc_id,section_title,section_title_raw,section_char_len,PRM_min,PRM_max,PRM_mean,_title_norm,cluster
155,524,ABSTRACT,ABSTRACT,1047,0.9921875,1.0,0.99853515625,ABSTRACT,ABSTRACT
155,524,INTRODUCTION,1 INTRODUCTION,3922,0.90234375,0.99609375,0.9733537946428572,INTRODUCTION,INTRODUCTION
155,524,RELATED WORK,2 RELATED WORK,3066,0.94140625,0.99609375,0.982421875,RELATED WORK,RELATED WORK
155,524,MODEL,3 MODEL,4940,0.8203125,0.99609375,0.9599609375,MODEL,METHODS
155,524,EXPERIMENTS,4 EXPERIMENTS,15548,0.703125,0.99609375,0.955389968487395,EXPERIMENTS,EXPERIMENTS/RESULTS
155,524,CONCLUSION,5 CONCLUSION,1774,0.89453125,0.9921875,0.9612926136363636,CONCLUSION,CONCLUSION
156,525,ABSTRACT,ABSTRACT,722,0.9921875,1.0,0.99765625,ABSTRACT,ABSTRACT
156,525,INTRODUCTION,1 INTRODUCTION,2878,0.89453125,0.99609375,0.9794170673076924,INTRODUCTION,INTRODUCTION
156,525,BACKGROUND,2 BACKGROUND,9318,0.7578125,0.99609375,0.9553360849056604,BACKGROUND,BACKGROUND/PRELIMINARIES
156,525,PROPOSED ALGORITHM,3 PROPOSED ALGORITHM,11710,0.6875,1.0,0.95859375,PROPOSED ALGORITHM,METHODS
156,525,EXPERIMENTS,4 EXPERIMENTS,12269,0.494140625,0.98828125,0.9247233072916666,EXPERIMENTS,EXPERIMENTS/RESULTS
156,525,CONCLUSION AND FUTURE WORK,5 CONCLUSION AND FUTURE WORK,1038,0.8984375,0.9921875,0.969140625,CONCLUSION AND FUTURE WORK,CONCLUSION
157,526,ABSTRACT,ABSTRACT,1099,0.984375,1.0,0.9978298611111112,ABSTRACT,ABSTRACT
157,526,INTRODUCTION,1 INTRODUCTION,4019,0.57421875,0.9921875,0.9095982142857144,INTRODUCTION,INTRODUCTION
157,526,CONVERGENCE OF NEURAL NETWORKS,2 CONVERGENCE OF NEURAL NETWORKS,10720,0.70703125,0.99609375,0.9485235699152542,CONVERGENCE OF NEURAL NETWORKS,OTHER
157,526,OPTIMIZATION AND EXPLORATION IN RECTIFIER NETWORKS,3 OPTIMIZATION AND EXPLORATION IN RECTIFIER NETWORKS,7853,0.57421875,0.99609375,0.928617294520548,OPTIMIZATION AND EXPLORATION IN RECTIFIER NETWORKS,MIXED/COMBINED
157,526,DISCUSSION,4 DISCUSSION,2314,0.86328125,0.98828125,0.946875,DISCUSSION,DISCUSSION
157,526,APPENDIX,A APPENDIX,6388,0.7265625,0.9921875,0.945254197761194,APPENDIX,APPENDIX
158,527,ABSTRACT,ABSTRACT,767,0.984375,1.0,0.9951171875,ABSTRACT,ABSTRACT
158,527,INTRODUCTION,1 INTRODUCTION,9659,0.7734375,0.9921875,0.9493910845588236,INTRODUCTION,INTRODUCTION
158,527,MULTIPLICATIVE LSTM,2 MULTIPLICATIVE LSTM,1269,0.33984375,0.98828125,0.8515625,MULTIPLICATIVE LSTM,OTHER
158,527,RELATED APPROACHES,3 RELATED APPROACHES,1592,0.8203125,0.98046875,0.9296875,RELATED APPROACHES,OTHER
158,527,EXPERIMENTS,4 EXPERIMENTS,9121,0.76953125,0.984375,0.9083632172131147,EXPERIMENTS,EXPERIMENTS/RESULTS
158,527,DISCUSSION,5 DISCUSSION,1440,0.625,0.9921875,0.9045758928571428,DISCUSSION,DISCUSSION
159,528,ABSTRACT,ABSTRACT,591,0.9921875,1.0,0.998046875,ABSTRACT,ABSTRACT
159,528,INTRODUCTION,1 INTRODUCTION,2677,0.66015625,0.9921875,0.9263822115384616,INTRODUCTION,INTRODUCTION
159,528,BACKGROUND,2 BACKGROUND,2145,0.94140625,0.99609375,0.9747242647058824,BACKGROUND,BACKGROUND/PRELIMINARIES
159,528,OUR MODELS,3 OUR MODELS,14490,0.65234375,0.99609375,0.926483154296875,OUR MODELS,METHODS
159,528,EXPERIMENTS,4 EXPERIMENTS,8142,0.451171875,0.9921875,0.9075792100694444,EXPERIMENTS,EXPERIMENTS/RESULTS
159,528,RELATED WORK,5 RELATED WORK,2348,0.67578125,0.9921875,0.912703804347826,RELATED WORK,RELATED WORK
159,528,DISCUSSION AND FUTURE WORK,6 DISCUSSION AND FUTURE WORK,1923,0.8203125,0.984375,0.9225260416666666,DISCUSSION AND FUTURE WORK,MIXED/COMBINED
159,528,APPENDIX,A APPENDIX,315,0.6015625,0.96875,0.8544921875,APPENDIX,APPENDIX
160,529,ABSTRACT,ABSTRACT,1224,0.99609375,1.0,0.9995659722222222,ABSTRACT,ABSTRACT
160,529,INTRODUCTION,1 INTRODUCTION,3719,0.7578125,0.9921875,0.9379340277777778,INTRODUCTION,INTRODUCTION
160,529,BACKGROUND,2 BACKGROUND,3029,0.78515625,0.99609375,0.9585503472222222,BACKGROUND,BACKGROUND/PRELIMINARIES
160,529,RL TUNER DESIGN,3 RL TUNER DESIGN,9516,0.46875,0.99609375,0.9305160984848484,RL TUNER DESIGN,OTHER
160,529,RELATED WORK,4 RELATED WORK,6040,0.71484375,0.984375,0.9333417338709676,RELATED WORK,RELATED WORK
160,529,EXPERIMENTS,5 EXPERIMENTS,3238,0.8125,0.984375,0.91953125,EXPERIMENTS,EXPERIMENTS/RESULTS
160,529,RESULTS,6 RESULTS,5249,0.640625,0.96875,0.8735491071428572,RESULTS,EXPERIMENTS/RESULTS
160,529,DISCUSSION AND FUTURE WORK,7 DISCUSSION AND FUTURE WORK,2624,0.8984375,0.99609375,0.9614955357142856,DISCUSSION AND FUTURE WORK,MIXED/COMBINED
160,529,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,280,0.83203125,0.98046875,0.90625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
160,529,APPENDIX,8 APPENDIX,2018,0.2119140625,0.95703125,0.7401258680555556,APPENDIX,APPENDIX
161,530,ABSTRACT,ABSTRACT,1215,0.9921875,1.0,0.99853515625,ABSTRACT,ABSTRACT
161,530,INTRODUCTION,1 INTRODUCTION,3546,0.9296875,0.99609375,0.9696377840909092,INTRODUCTION,INTRODUCTION
161,530,MODEL,2 MODEL,3698,0.90625,0.9921875,0.9736689814814816,MODEL,METHODS
161,530,EXPERIMENTAL TASKS AND DATA,3 EXPERIMENTAL TASKS AND DATA,7458,0.87890625,0.9921875,0.9522986778846154,EXPERIMENTAL TASKS AND DATA,MIXED/COMBINED
161,530,ADDITIONAL MODEL COMPONENTS AND TRAINING DETAILS,4 ADDITIONAL MODEL COMPONENTS AND TRAINING DETAILS,4222,0.72265625,0.984375,0.9213541666666668,ADDITIONAL MODEL COMPONENTS AND TRAINING DETAILS,MIXED/COMBINED
161,530,RESULTS,5 RESULTS,8958,0.8203125,0.9921875,0.9549126059322034,RESULTS,EXPERIMENTS/RESULTS
161,530,CONCLUSIONS,6 CONCLUSIONS,1809,0.90625,0.98828125,0.9673295454545454,CONCLUSIONS,CONCLUSION
161,530,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,124,0.8515625,0.8515625,0.8515625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
162,531,ABSTRACT,ABSTRACT,451,0.99609375,1.0,0.9973958333333334,ABSTRACT,ABSTRACT
162,531,INTRODUCTION,1 INTRODUCTION,4001,0.58984375,0.9921875,0.9396701388888888,INTRODUCTION,INTRODUCTION
162,531,A 2D STATISTICAL GRAPHICS PIPELINE,2 A 2D STATISTICAL GRAPHICS PIPELINE,8350,0.41015625,0.99609375,0.942764945652174,A 2D STATISTICAL GRAPHICS PIPELINE,OTHER
162,531,PERCEPTION UPDATING NETWORKS,3 PERCEPTION UPDATING NETWORKS,2472,0.1767578125,0.9921875,0.9183782762096774,PERCEPTION UPDATING NETWORKS,OTHER
162,531,EXPERIMENTS,4 EXPERIMENTS,8631,0.6015625,0.99609375,0.948148544520548,EXPERIMENTS,EXPERIMENTS/RESULTS
162,531,CONCLUSIONS,5 CONCLUSIONS,667,0.7734375,0.97265625,0.9140625,CONCLUSIONS,CONCLUSION
162,531,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,176,0.89453125,0.9375,0.916015625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
163,532,ABSTRACT,ABSTRACT,1015,0.99609375,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
163,532,INTRODUCTION,1 INTRODUCTION,5617,0.87890625,0.99609375,0.9669642857142856,INTRODUCTION,INTRODUCTION
163,532,NEURAL DATA FILTER,2 NEURAL DATA FILTER,7888,0.85546875,0.99609375,0.9719071061643836,NEURAL DATA FILTER,OTHER
163,532,EXPERIMENTS,3 EXPERIMENTS,9078,0.6953125,1.0,0.9427787162162162,EXPERIMENTS,EXPERIMENTS/RESULTS
163,532,RELATED WORK,4 RELATED WORK,2720,0.74609375,0.9921875,0.9572916666666668,RELATED WORK,RELATED WORK
163,532,CONCLUSION,5 CONCLUSION,1115,0.984375,0.99609375,0.9895833333333334,CONCLUSION,CONCLUSION
164,534,ABSTRACT,ABSTRACT,3795,0.96484375,1.0,0.9953125,ABSTRACT,ABSTRACT
164,534,IMPLICIT GENERATIVE MODELS,1 IMPLICIT GENERATIVE MODELS,3731,0.8828125,1.0,0.98291015625,IMPLICIT GENERATIVE MODELS,METHODS
164,534,HYPOTHESIS TESTING AND DENSITY RATIOS,2 HYPOTHESIS TESTING AND DENSITY RATIOS,19962,0.287109375,0.99609375,0.842701981707317,HYPOTHESIS TESTING AND DENSITY RATIOS,MIXED/COMBINED
164,534,DISCUSSION,3 DISCUSSION,7871,0.84765625,0.984375,0.9573376225490196,DISCUSSION,DISCUSSION
165,535,ABSTRACT,ABSTRACT,713,0.9921875,1.0,0.9970703125,ABSTRACT,ABSTRACT
165,535,INTRODUCTION,1 INTRODUCTION,3838,0.765625,0.99609375,0.9455422794117648,INTRODUCTION,INTRODUCTION
165,535,METHOD,2 METHOD,5001,0.74609375,0.9921875,0.9308948863636364,METHOD,METHODS
165,535,EXPERIMENTS,3 EXPERIMENTS,1484,0.8203125,0.97265625,0.9266826923076924,EXPERIMENTS,EXPERIMENTS/RESULTS
165,535,CONCLUSION AND FUTURE WORK,4 CONCLUSION AND FUTURE WORK,279,0.95703125,0.984375,0.970703125,CONCLUSION AND FUTURE WORK,CONCLUSION
166,536,ABSTRACT,ABSTRACT,1017,0.9765625,1.0,0.99296875,ABSTRACT,ABSTRACT
166,536,INTRODUCTION,1 INTRODUCTION,4454,0.7734375,0.9921875,0.9308268229166666,INTRODUCTION,INTRODUCTION
166,536,OUR RESULTS,2 OUR RESULTS,7821,0.60546875,0.98828125,0.8953575721153846,OUR RESULTS,EXPERIMENTS/RESULTS
166,536,RELATED WORK,3 RELATED WORK,1927,0.76171875,0.98828125,0.93984375,RELATED WORK,RELATED WORK
166,536,PRELIMINARIES,4 PRELIMINARIES,5125,0.7578125,0.99609375,0.957779255319149,PRELIMINARIES,BACKGROUND/PRELIMINARIES
166,536,PROOF OF THEOREM 1,5 PROOF OF THEOREM 1,1495,0.73828125,0.98828125,0.9213541666666668,PROOF OF THEOREM 1,OTHER
166,536,PROOF OF THEOREM 2,6 PROOF OF THEOREM 2,1552,0.365234375,0.98828125,0.8642578125,PROOF OF THEOREM 2,OTHER
166,536,PROOF OF THEOREM 3,7 PROOF OF THEOREM 3,2227,0.76171875,0.98828125,0.9375,PROOF OF THEOREM 3,OTHER
166,536,CONCLUSION AND FUTURE WORK,8 CONCLUSION AND FUTURE WORK,660,0.494140625,0.95703125,0.80712890625,CONCLUSION AND FUTURE WORK,CONCLUSION
167,538,ABSTRACT,ABSTRACT,1510,0.9921875,1.0,0.998046875,ABSTRACT,ABSTRACT
167,538,INTRODUCTION,1 INTRODUCTION,4820,0.8203125,0.98828125,0.93798828125,INTRODUCTION,INTRODUCTION
167,538,MODEL,2 MODEL,10851,0.44921875,0.99609375,0.9158761160714286,MODEL,METHODS
167,538,EVALUATION,3 EVALUATION,9563,0.54296875,0.99609375,0.9307776162790696,EVALUATION,EXPERIMENTS/RESULTS
167,538,RELATED WORK,4 RELATED WORK,3384,0.5703125,0.984375,0.929375,RELATED WORK,RELATED WORK
167,538,DISCUSSION & CONCLUSIONS,5 DISCUSSION & CONCLUSIONS,893,0.89453125,0.984375,0.9536830357142856,DISCUSSION & CONCLUSIONS,CONCLUSION
167,538,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,306,0.61328125,0.98046875,0.796875,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
167,538,SYNTHETIC EXPRESSION DATASETS,A SYNTHETIC EXPRESSION DATASETS,1271,0.2734375,0.91796875,0.595703125,SYNTHETIC EXPRESSION DATASETS,OTHER
167,538,DETAILED EVALUATION,B DETAILED EVALUATION,741,0.71875,0.97265625,0.9127604166666666,DETAILED EVALUATION,EXPERIMENTS/RESULTS
167,538,MODEL HYPERPARAMETERS,C MODEL HYPERPARAMETERS,1541,0.150390625,0.9609375,0.7646484375,MODEL HYPERPARAMETERS,METHODS
168,540,ABSTRACT,ABSTRACT,1175,0.9765625,1.0,0.9947916666666666,ABSTRACT,ABSTRACT
168,540,INTRODUCTION,1 INTRODUCTION,5753,0.81640625,0.9921875,0.9467633928571428,INTRODUCTION,INTRODUCTION
168,540,RELATED WORK,2 RELATED WORK,1910,0.53125,0.9921875,0.9405691964285714,RELATED WORK,RELATED WORK
168,540,NETWORK MORPHISM VIA GRAPH ABSTRACTION,3 NETWORK MORPHISM VIA GRAPH ABSTRACTION,14518,0.63671875,0.99609375,0.9327940452755904,NETWORK MORPHISM VIA GRAPH ABSTRACTION,OTHER
168,540,EXPERIMENTAL RESULTS,4 EXPERIMENTAL RESULTS,8981,0.5703125,0.99609375,0.932958984375,EXPERIMENTAL RESULTS,EXPERIMENTS/RESULTS
168,540,CONCLUSIONS,5 CONCLUSIONS,920,0.8828125,0.9921875,0.9622395833333334,CONCLUSIONS,CONCLUSION
169,542,ABSTRACT,ABSTRACT,1384,0.98046875,1.0,0.9975142045454546,ABSTRACT,ABSTRACT
169,542,INTRODUCTION,1 INTRODUCTION,4512,0.79296875,0.99609375,0.9565625,INTRODUCTION,INTRODUCTION
169,542,RELATED WORK,2 RELATED WORK,4838,0.5078125,0.9921875,0.931707974137931,RELATED WORK,RELATED WORK
169,542,LEARNING MODULAR POLICIES,3 LEARNING MODULAR POLICIES,10090,0.5703125,0.99609375,0.9340889084507042,LEARNING MODULAR POLICIES,OTHER
169,542,EXPERIMENTS,4 EXPERIMENTS,8852,0.67578125,0.9921875,0.9373675847457628,EXPERIMENTS,EXPERIMENTS/RESULTS
169,542,CONCLUSIONS,5 CONCLUSIONS,843,0.94921875,0.98828125,0.96953125,CONCLUSIONS,CONCLUSION
169,542,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,88,0.77734375,0.77734375,0.77734375,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
169,542,TASKS AND SKETCHES,A TASKS AND SKETCHES,931,0.396484375,0.98046875,0.748046875,TASKS AND SKETCHES,MIXED/COMBINED
170,543,ABSTRACT,ABSTRACT,1660,0.99609375,1.0,0.9990234375,ABSTRACT,ABSTRACT
170,543,INTRODUCTION,1 INTRODUCTION,5687,0.91015625,0.99609375,0.9695490056818182,INTRODUCTION,INTRODUCTION
170,543,RELATED WORK,2 RELATED WORK,2125,0.88671875,0.99609375,0.9605654761904762,RELATED WORK,RELATED WORK
170,543,MATRIX LIBRARY IMPLEMENTATION,3 MATRIX LIBRARY IMPLEMENTATION,5160,0.80859375,0.99609375,0.954621010638298,MATRIX LIBRARY IMPLEMENTATION,EXPERIMENTAL SETUP
170,543,DEEP LEARNING LIBRARY IMPLEMENTATION,4 DEEP LEARNING LIBRARY IMPLEMENTATION,1673,0.90234375,0.98828125,0.9614955357142856,DEEP LEARNING LIBRARY IMPLEMENTATION,EXPERIMENTAL SETUP
170,543,EXPERIMENTS,5 EXPERIMENTS,6950,0.6640625,0.99609375,0.938720703125,EXPERIMENTS,EXPERIMENTS/RESULTS
170,543,CONCLUSION,6 CONCLUSION,1108,0.87890625,0.984375,0.93984375,CONCLUSION,CONCLUSION
171,544,ABSTRACT,ABSTRACT,1057,0.99609375,1.0,0.9991319444444444,ABSTRACT,ABSTRACT
171,544,INTRODUCTION,1 INTRODUCTION,2645,0.90234375,0.99609375,0.9694602272727272,INTRODUCTION,INTRODUCTION
171,544,A 3D RIGID BODY ENGINE,2 A 3D RIGID BODY ENGINE,5593,0.8828125,0.9921875,0.9650135869565216,A 3D RIGID BODY ENGINE,OTHER
171,544,POLICY SEARCH,3 POLICY SEARCH,14103,0.8125,0.9921875,0.9517677436440678,POLICY SEARCH,OTHER
171,544,DISCUSSION,4 DISCUSSION,5576,0.89453125,0.984375,0.9581925675675677,DISCUSSION,DISCUSSION
171,544,CONCLUSION,5 CONCLUSION,1187,0.95703125,0.98828125,0.9769965277777778,CONCLUSION,CONCLUSION
171,544,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,347,0.796875,0.98046875,0.90625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
172,545,ABSTRACT,ABSTRACT,1459,0.99609375,1.0,0.9991319444444444,ABSTRACT,ABSTRACT
172,545,INTRODUCTION,1 INTRODUCTION,2422,0.91796875,0.9921875,0.975830078125,INTRODUCTION,INTRODUCTION
172,545,COMPOSITIONAL KERNEL MACHINES,2 COMPOSITIONAL KERNEL MACHINES,14491,0.66796875,0.99609375,0.9535732581967212,COMPOSITIONAL KERNEL MACHINES,OTHER
172,545,EXPERIMENTS,3 EXPERIMENTS,8743,0.765625,0.99609375,0.9319754464285714,EXPERIMENTS,EXPERIMENTS/RESULTS
172,545,CONCLUSION,4 CONCLUSION,1322,0.8984375,0.98046875,0.9475446428571428,CONCLUSION,CONCLUSION
172,545,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,500,0.9453125,0.99609375,0.9739583333333334,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
173,546,ABSTRACT,ABSTRACT,3591,0.96875,1.0,0.9974459134615384,ABSTRACT,ABSTRACT
173,546,INTRODUCTION,INTRODUCTION,5787,0.890625,1.0,0.9829445422535212,INTRODUCTION,INTRODUCTION
173,546,DISCUSSION OF THE ARCHITECTURE,DISCUSSION OF THE ARCHITECTURE,6956,0.54296875,0.99609375,0.9353693181818182,DISCUSSION OF THE ARCHITECTURE,DISCUSSION
173,546,RELATED WORK,RELATED WORK,5299,0.86328125,0.98828125,0.9512746710526316,RELATED WORK,RELATED WORK
173,546,EXPERIMENTAL EVALUATION,EXPERIMENTAL EVALUATION,12526,0.474609375,0.99609375,0.9296099950396826,EXPERIMENTAL EVALUATION,EXPERIMENTS/RESULTS
173,546,CONCLUSIONS,CONCLUSIONS,1767,0.89453125,0.9921875,0.9488932291666666,CONCLUSIONS,CONCLUSION
173,546,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,349,0.451171875,0.94921875,0.76123046875,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
173,546,APPENDIX,APPENDIX,1621,0.3984375,0.9921875,0.85234375,APPENDIX,APPENDIX
174,548,ABSTRACT,ABSTRACT,590,0.98828125,1.0,0.9953125,ABSTRACT,ABSTRACT
174,548,SADDLE POINT PROBLEM,1 SADDLE POINT PROBLEM,4336,0.87109375,1.0,0.9705528846153846,SADDLE POINT PROBLEM,OTHER
174,548,CHARGED POINT NORMALIZATION,2 CHARGED POINT NORMALIZATION,2701,0.85546875,0.99609375,0.9505974264705882,CHARGED POINT NORMALIZATION,OTHER
174,548,EXPERIMENTS,3 EXPERIMENTS,6529,0.53515625,0.99609375,0.92578125,EXPERIMENTS,EXPERIMENTS/RESULTS
174,548,I->H,60 I->H,76,0.1845703125,0.96875,0.81962890625,I->H,OTHER
174,548,H->O,60 H->O,119,0.24609375,0.953125,0.7803819444444444,H->O,OTHER
174,548,I->H,80 I->H,56,0.2373046875,0.93359375,0.7727399553571429,I->H,OTHER
174,548,H->O,8 H->O,178,0.73828125,0.73828125,0.73828125,H->O,OTHER
174,548,NORMALIZATION BEHAVIOR,4 NORMALIZATION BEHAVIOR,4933,0.890625,0.99609375,0.9641426282051282,NORMALIZATION BEHAVIOR,OTHER
174,548,NOTES ON HYPER-PARAMETERS,5 NOTES ON HYPER-PARAMETERS,660,0.890625,0.98046875,0.91796875,NOTES ON HYPER-PARAMETERS,OTHER
174,548,WEAKNESSES,6 WEAKNESSES,691,0.6015625,0.96875,0.84296875,WEAKNESSES,OTHER
174,548,CONCLUSION,7 CONCLUSION,665,0.9609375,0.98828125,0.9765625,CONCLUSION,CONCLUSION
175,549,ABSTRACT,ABSTRACT,528,0.99609375,1.0,0.9973958333333334,ABSTRACT,ABSTRACT
175,549,INTRODUCTION,1 INTRODUCTION,4125,0.765625,0.98828125,0.9361049107142856,INTRODUCTION,INTRODUCTION
175,549,ENERGY-BASED SPHERICAL SPARSE CODING,2 ENERGY-BASED SPHERICAL SPARSE CODING,9788,0.625,0.9921875,0.9355208333333334,ENERGY-BASED SPHERICAL SPARSE CODING,OTHER
175,549,LEARNING,3 LEARNING,5522,0.326171875,0.98828125,0.8918987771739131,LEARNING,OTHER
175,549,EXPERIMENTS,4 EXPERIMENTS,5288,0.82421875,0.99609375,0.9352964743589745,EXPERIMENTS,EXPERIMENTS/RESULTS
175,549,CONCLUSION,5 CONCLUSION,599,0.94140625,0.98828125,0.96875,CONCLUSION,CONCLUSION
175,549,APPENDIX A,APPENDIX A,1120,0.26953125,0.9375,0.5837053571428571,APPENDIX A,APPENDIX
175,549,APPENDIX B,APPENDIX B,1831,0.279296875,0.9921875,0.8077445652173914,APPENDIX B,APPENDIX
176,550,ABSTRACT,ABSTRACT,566,0.99609375,1.0,0.9970703125,ABSTRACT,ABSTRACT
176,550,INTRODUCTION,1 INTRODUCTION,4663,0.9140625,0.99609375,0.9691162109375,INTRODUCTION,INTRODUCTION
176,550,DENOISING AUTO-ENCODERS,2 DENOISING AUTO-ENCODERS,5432,0.8359375,0.99609375,0.951171875,DENOISING AUTO-ENCODERS,OTHER
176,550,EXPERIMENTS,3 EXPERIMENTS,4340,0.8984375,0.9921875,0.962646484375,EXPERIMENTS,EXPERIMENTS/RESULTS
176,550,CONCLUSIONS,4 CONCLUSIONS,951,0.6875,0.9453125,0.873046875,CONCLUSIONS,CONCLUSION
177,551,ABSTRACT,ABSTRACT,807,0.99609375,1.0,0.998046875,ABSTRACT,ABSTRACT
177,551,INTRODUCTION,1 INTRODUCTION,2373,0.90625,0.99609375,0.9806857638888888,INTRODUCTION,INTRODUCTION
177,551,COMBINING ALGORITHMS AND MACHINE LEARNING,2 COMBINING ALGORITHMS AND MACHINE LEARNING,1955,0.91796875,0.99609375,0.9716796875,COMBINING ALGORITHMS AND MACHINE LEARNING,MIXED/COMBINED
177,551,RELATED WORK,3 RELATED WORK,2633,0.83984375,0.98046875,0.9588815789473684,RELATED WORK,RELATED WORK
177,551,PRELIMINARIES: HISTOGRAM FILTERS AND OTHER BAYES FILTERS,4 PRELIMINARIES: HISTOGRAM FILTERS AND OTHER BAYES FILTERS,2304,0.76953125,0.9921875,0.9538143382352942,PRELIMINARIES: HISTOGRAM FILTERS AND OTHER BAYES FILTERS,MIXED/COMBINED
177,551,END-TO-END LEARNABLE HISTOGRAM FILTERS,5 END-TO-END LEARNABLE HISTOGRAM FILTERS,9087,0.75,0.99609375,0.943063446969697,END-TO-END LEARNABLE HISTOGRAM FILTERS,OTHER
177,551,EXPERIMENTS,6 EXPERIMENTS,6563,0.5234375,0.99609375,0.9038783482142856,EXPERIMENTS,EXPERIMENTS/RESULTS
177,551,CONCLUSION,7 CONCLUSION,878,0.9296875,0.99609375,0.9659598214285714,CONCLUSION,CONCLUSION
177,551,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,146,0.8828125,0.8828125,0.8828125,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
177,551,ADDITIONAL EXPERIMENT DETAILS,A ADDITIONAL EXPERIMENT DETAILS,3704,0.84375,0.99609375,0.9659926470588236,ADDITIONAL EXPERIMENT DETAILS,EXPERIMENTS/RESULTS
178,552,ABSTRACT,ABSTRACT,1072,0.99609375,1.0,0.998046875,ABSTRACT,ABSTRACT
178,552,INTRODUCTION,1 INTRODUCTION,3998,0.76953125,0.99609375,0.9396033653846154,INTRODUCTION,INTRODUCTION
178,552,DOUBLY ORTHOGONAL RNN ARCHITECTURE,2 DOUBLY ORTHOGONAL RNN ARCHITECTURE,3406,0.89453125,1.0,0.97921875,DOUBLY ORTHOGONAL RNN ARCHITECTURE,METHODS
178,552,ROTATION PLANE DOUBLY ORTHOGONAL RNN,3 ROTATION PLANE DOUBLY ORTHOGONAL RNN,5585,0.92578125,1.0,0.9751838235294118,ROTATION PLANE DOUBLY ORTHOGONAL RNN,OTHER
178,552,BACKGROUND: ALTERNATIVE ORTHOGONAL MATRIX REPRESENTATIONS AND OPTIMIZATION,4 BACKGROUND: ALTERNATIVE ORTHOGONAL MATRIX REPRESENTATIONS AND OPTIMIZATION,1719,0.5,0.98828125,0.9065504807692308,BACKGROUND: ALTERNATIVE ORTHOGONAL MATRIX REPRESENTATIONS AND OPTIMIZATION,MIXED/COMBINED
178,552,EXPERIMENTS,5 EXPERIMENTS,4105,0.78515625,0.98046875,0.9079026442307692,EXPERIMENTS,EXPERIMENTS/RESULTS
178,552,DISCUSSION,6 DISCUSSION,1905,0.76171875,0.9921875,0.924609375,DISCUSSION,DISCUSSION
178,552,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,264,0.80078125,0.98828125,0.9231770833333334,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
179,553,ABSTRACT,ABSTRACT,4186,0.9921875,1.0,0.9988606770833334,ABSTRACT,ABSTRACT
179,553,INTRODUCTION,1 INTRODUCTION,5666,0.91015625,0.99609375,0.9737548828125,INTRODUCTION,INTRODUCTION
179,553,BACKGROUND AND RELATED WORK,2 BACKGROUND AND RELATED WORK,4465,0.67578125,0.98828125,0.95234375,BACKGROUND AND RELATED WORK,MIXED/COMBINED
179,553,PROPOSED METHODOLOGY,3 PROPOSED METHODOLOGY,9190,0.671875,0.99609375,0.9604048295454546,PROPOSED METHODOLOGY,METHODS
179,553,EXPERIMENTAL RESULTS,4 EXPERIMENTAL RESULTS,7086,0.53515625,0.984375,0.8896484375,EXPERIMENTAL RESULTS,EXPERIMENTS/RESULTS
179,553,DISCUSSION,5 DISCUSSION,5964,0.8671875,0.9921875,0.9582248263888888,DISCUSSION,DISCUSSION
179,553,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,333,0.83984375,0.96484375,0.90234375,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
180,555,ABSTRACT,ABSTRACT,857,0.99609375,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
180,555,INTRODUCTION,1 INTRODUCTION,4175,0.93359375,0.9921875,0.9815848214285714,INTRODUCTION,INTRODUCTION
180,555,RELATED WORK,2 RELATED WORK,4012,0.94921875,0.99609375,0.9799679487179488,RELATED WORK,RELATED WORK
180,555,PROBLEM DEFINITION,3 PROBLEM DEFINITION,2360,0.953125,0.99609375,0.9847005208333334,PROBLEM DEFINITION,OTHER
180,555,GENERATING MULTIPLE DNN ARCHITECTURES,4 GENERATING MULTIPLE DNN ARCHITECTURES,4580,0.8046875,0.99609375,0.970407196969697,GENERATING MULTIPLE DNN ARCHITECTURES,METHODS
180,555,META-LEARNING FOR ARCHITECTURE RANKING,5 META-LEARNING FOR ARCHITECTURE RANKING,3904,0.93359375,0.99609375,0.984888980263158,META-LEARNING FOR ARCHITECTURE RANKING,METHODS
